Darende	Malatya	TR	38° 34' 14"	37° 30' 18"	3.0	--	1020		317588
Hekimhan	Malatya	TR	38° 49' 04"	37° 55' 54"	3.0	--	1100		312245
Pütürge	Malatya	TR	38° 11' 50"	38° 43' 03"	3.0	--	1250		302442
Yazıhan	Malatya	TR	38° 40' 52"	38° 07' 11"	3.0	--	830		297371
Arapgir	Malatya	TR	39° 02' 14"	38° 29' 34"	3.0	--	1210		323721
Kuluncak	Malatya	TR	38° 54' 15"	37° 38' 40"	3.0	--	1270		305737
Arguvan	Malatya	TR	38° 46' 42"	38° 16' 11"	3.0	--	1160		323660
Kale	Malatya	TR	38° 24' 45"	38° 44' 35"	3.0	--	880		323251
Doğanyol	Malatya	TR	38° 18' 54"	38° 52' 40"	3.0	--	910		316431
Yunusemre	Manisa	TR	38° 37' 00"	27° 24' 00"	3.0	--	75
Şehzadeler	Manisa	TR	38° 36' 00"	27° 26' 00"	3.0	--	70
Akhisar	Manisa	TR	38° 55' 20"	27° 50' 22"	3.0	--	105		324698
Turgutlu	Manisa	TR	38° 29' 44"	27° 42' 14"	3.0	--	80		298806
Salihli	Manisa	TR	38° 28' 53"	28° 08' 22"	3.0	--	110		302043
Soma	Manisa	TR	39° 11' 18"	27° 36' 31"	3.0	--	160		300371
Alaşehir	Manisa	TR	38° 21' 03"	28° 31' 04"	3.0	--	190		324172
Saruhanlı	Manisa	TR	38° 44' 04"	27° 33' 51"	3.0	--	45		301492
Kula	Manisa	TR	38° 32' 44"	28° 38' 58"	3.0	--	640		305810
Demirci	Manisa	TR	39° 02' 44"	28° 39' 31"	3.0	--	850		317241
Gördes	Manisa	TR	38° 55' 52"	28° 17' 23"	3.0	--	650		313960
Selendi	Manisa	TR	38° 44' 45"	28° 51' 54"	3.0	--	430		301251
Ahmetli	Manisa	TR	38° 31' 11"	27° 55' 44"	3.0	--	90		325066
Kırkağaç	Manisa	TR	39° 06' 14"	27° 40' 11"	3.0	--	175		307623
Köprübaşı	Manisa	TR	38° 45' 15"	28° 24' 20"	3.0	--	250		306537
Gölmarmara	Manisa	TR	38° 42' 50"	27° 54' 45"	3.0	--	105		314038
Artuklu	Mardin	TR	37° 19' 00"	40° 44' 00"	3.0	--	1080
Kızıltepe	Mardin	TR	37° 11' 37"	40° 35' 15"	3.0	--	405		307084
Nusaybin	Mardin	TR	37° 04' 37"	41° 12' 42"	3.0	--	465		303750
Midyat	Mardin	TR	37° 25' 18"	41° 20' 23"	3.0	--	940		304382
Derik	Mardin	TR	37° 21' 51"	40° 16' 11"	3.0	--	780		316899
Mazıdağı	Mardin	TR	37° 31' 34"	40° 29' 14"	3.0	--	1020		304734
Dargeçit	Mardin	TR	37° 33' 11"	41° 42' 42"	3.0	--	910		317587
Savur	Mardin	TR	37° 32' 14"	40° 53' 18"	3.0	--	900		301431
Yeşilli	Mardin	TR	37° 21' 11"	40° 49' 14"	3.0	--	850		296832
Ömerli	Mardin	TR	37° 25' 45"	40° 56' 40"	3.0	--	1050		303532
Bodrum	Muğla	TR	37° 02' 18"	27° 25' 42"	3.0	--	10		320995
Fethiye	Muğla	TR	36° 37' 14"	29° 06' 51"	3.0	--	15		314967
Milas	Muğla	TR	37° 18' 41"	27° 47' 03"	3.0	--	55		304355
Menteşe	Muğla	TR	37° 13' 00"	28° 21' 00"	3.0	--	660		319977
Marmaris	Muğla	TR	36° 51' 11"	28° 16' 18"	3.0	--	10		304782
Seydikemer	Muğla	TR	36° 35' 00"	29° 21' 00"	3.0	--	130
Ortaca	Muğla	TR	36° 50' 25"	28° 45' 52"	3.0	--	30		303354
Dalaman	Muğla	TR	36° 42' 11"	28° 48' 11"	3.0	--	15		447273
Yatağan	Muğla	TR	37° 20' 25"	28° 08' 20"	3.0	--	390		297564
Köycegiz	Muğla	TR	36° 58' 14"	28° 41' 11"	3.0	--	20
Ula	Muğla	TR	37° 06' 11"	28° 23' 51"	3.0	--	600		298485
Datça	Muğla	TR	36° 43' 35"	27° 41' 11"	3.0	--	15		317543
Kavaklıdere	Muğla	TR	37° 26' 54"	28° 21' 54"	3.0	--	850		308776
Merkez	Muş	TR	38° 44' 36"	41° 29' 05"	3.0	--	1334
Bulanık	Muş	TR	39° 05' 11"	42° 16' 11"	3.0	--	1480		320448
Malazgirt	Muş	TR	39° 08' 52"	42° 32' 31"	3.0	--	1530		304916
Hasköy	Muş	TR	38° 41' 14"	41° 41' 15"	3.0	--	1275		312416
Korkut	Muş	TR	38° 43' 03"	41° 46' 52"	3.0	--	1260		306476
Varto	Muş	TR	39° 10' 35"	41° 27' 11"	3.0	--	1520		298088
Merkez	Nevşehir	TR	38° 37' 32"	34° 42' 53"	3.0	--	1224
Ürgüp	Nevşehir	TR	38° 37' 54"	34° 54' 43"	3.0	--	1050		298326
Avanos	Nevşehir	TR	38° 42' 53"	34° 50' 41"	3.0	--	920		322965
Gülşehir	Nevşehir	TR	38° 44' 45"	34° 37' 14"	3.0	--	885		313658
Derinkuyu	Nevşehir	TR	38° 22' 23"	34° 44' 34"	3.0	--	1300		316877
Acıgöl	Nevşehir	TR	38° 33' 11"	34° 31' 03"	3.0	--	1240		325449
Kozaklı	Nevşehir	TR	39° 12' 51"	34° 51' 15"	3.0	--	960		306115
Hacıbektaş	Nevşehir	TR	38° 56' 35"	34° 33' 40"	3.0	--	1250		313110
Merkez	Niğde	TR	37° 57' 56"	34° 40' 45"	3.0	--	1229
Bor	Niğde	TR	37° 53' 27"	34° 33' 40"	3.0	--	1110		320871
Çiftlik	Niğde	TR	38° 09' 51"	34° 31' 12"	3.0	--	1550		318581
Ulukışla	Niğde	TR	37° 32' 51"	34° 29' 05"	3.0	--	1427		298414
Altunhisar	Niğde	TR	37° 58' 54"	34° 22' 40"	3.0	--	1190		323927
Çamardı	Niğde	TR	37° 49' 31"	35° 01' 52"	3.0	--	1600		319707
Altınordu	Ordu	TR	40° 58' 53"	37° 52' 44"	3.0	--	5		10402306
Ünye	Ordu	TR	41° 07' 42"	37° 17' 11"	3.0	--	10		738349
Fatsa	Ordu	TR	41° 01' 55"	37° 30' 11"	3.0	--	10		747155
Gölköy	Ordu	TR	40° 41' 14"	37° 37' 03"	3.0	--	1050		746628
Korgan	Ordu	TR	40° 49' 24"	37° 20' 45"	3.0	--	780		742658
Kumru	Ordu	TR	40° 52' 27"	37° 15' 52"	3.0	--	450		742238
Aybastı	Ordu	TR	40° 41' 15"	37° 23' 51"	3.0	--	920		751503
Ulubey	Ordu	TR	40° 52' 31"	37° 45' 42"	3.0	--	590		738444
Mesudiye	Ordu	TR	40° 27' 43"	37° 46' 35"	3.0	--	1140		741570
İkizce	Ordu	TR	41° 04' 50"	37° 04' 55"	3.0	--	130		745364
Gürgentepe	Ordu	TR	40° 47' 20"	37° 35' 50"	3.0	--	1120		746252
Perşembe	Ordu	TR	41° 03' 50"	37° 46' 15"	3.0	--	10		740605
Çamaş	Ordu	TR	40° 55' 11"	37° 31' 14"	3.0	--	550		749916
Kabataş	Ordu	TR	40° 48' 52"	37° 26' 45"	3.0	--	610		744958
Çatalpınar	Ordu	TR	40° 56' 45"	37° 29' 15"	3.0	--	140		7581514
Çaybaşı	Ordu	TR	41° 01' 40"	37° 07' 45"	3.0	--	420		749518
Akkus	Ordu	TR	40° 47' 34"	37° 01' 14"	3.0	--	1340		752437
Gülyalı	Ordu	TR	40° 57' 50"	37° 59' 51"	3.0	--	10		738583
Kabadüz	Ordu	TR	40° 51' 40"	37° 54' 10"	3.0	--	570		745007
Çamaş	Ordu	TR	40° 55' 11"	37° 31' 14"	3.0	--	550		749916
Merkez	Rize	TR	41° 01' 14"	40° 31' 05"	3.0	--	6
Çayeli	Rize	TR	41° 05' 35"	40° 43' 31"	3.0	--	10		749502
Ardeşen	Rize	TR	41° 11' 22"	40° 59' 15"	3.0	--	10		751949
Pazar	Rize	TR	41° 10' 45"	40° 51' 20"	3.0	--	10		740675
Fındıklı	Rize	TR	41° 16' 11"	41° 08' 42"	3.0	--	10		747090
Güneysu	Rize	TR	41° 00' 11"	40° 36' 15"	3.0	--	150		746308
Kalkandere	Rize	TR	40° 55' 15"	40° 26' 11"	3.0	--	160		744767
İyidere	Rize	TR	41° 00' 45"	40° 21' 52"	3.0	--	10		745030
Derepazarı	Rize	TR	41° 01' 35"	40° 25' 40"	3.0	--	10		748230
Çamlıhemşin	Rize	TR	41° 02' 52"	41° 00' 41"	3.0	--	310		749841
İkizdere	Rize	TR	40° 47' 03"	40° 33' 40"	3.0	--	560		745362
Hemşin	Rize	TR	41° 02' 40"	40° 54' 14"	3.0	--	320		740941
Adapazarı	Sakarya	TR	40° 46' 41"	30° 24' 13"	3.0	--	31		752850
Serdivan	Sakarya	TR	40° 45' 30"	30° 21' 30"	3.0	--	65		739788
Erenler	Sakarya	TR	40° 45' 00"	30° 25' 00"	3.0	--	32		747459
Akyazı	Sakarya	TR	40° 40' 54"	30° 37' 31"	3.0	--	40		752288
Hendek	Sakarya	TR	40° 47' 55"	30° 45' 04"	3.0	--	175		745664
Karasu	Sakarya	TR	41° 06' 11"	30° 41' 25"	3.0	--	10		744092
Geyve	Sakarya	TR	40° 30' 42"	30° 17' 31"	3.0	--	85		746898
Arifiye	Sakarya	TR	40° 43' 00"	30° 22' 00"	3.0	--	35		751922
Sapanca	Sakarya	TR	40° 41' 11"	30° 15' 52"	3.0	--	45		740230
Pamukova	Sakarya	TR	40° 30' 37"	30° 07' 52"	3.0	--	85		740729
Ferizli	Sakarya	TR	40° 52' 42"	30° 28' 54"	3.0	--	35		747135
Kocaali	Sakarya	TR	41° 03' 11"	30° 51' 14"	3.0	--	15		742902
Kaynarca	Sakarya	TR	41° 02' 14"	30° 18' 14"	3.0	--	50		743633
Söğütlü	Sakarya	TR	40° 54' 20"	30° 28' 41"	3.0	--	40		739425
Karapürçek	Sakarya	TR	40° 41' 14"	30° 30' 11"	3.0	--	70		744110
Taraklı	Sakarya	TR	40° 23' 35"	30° 24' 45"	3.0	--	490		739107
İlkadım	Samsun	TR	41° 16' 40"	36° 19' 30"	3.0	--	15		10376352
Atakum	Samsun	TR	41° 19' 00"	36° 16' 00"	3.0	--	10
Canik	Samsun	TR	41° 16' 20"	36° 21' 30"	3.0	--	35
Bafra	Samsun	TR	41° 34' 04"	35° 54' 20"	3.0	--	20		751335
Çarşamba	Samsun	TR	41° 11' 50"	36° 43' 30"	3.0	--	10		749704
Vezirköprü	Samsun	TR	41° 08' 35"	35° 27' 15"	3.0	--	340		738167
Terme	Samsun	TR	41° 12' 31"	36° 58' 23"	3.0	--	10		738803
Tekkeköy	Samsun	TR	41° 13' 00"	36° 27' 00"	3.0	--	15		738907
Havza	Samsun	TR	40° 58' 02"	35° 40' 00"	3.0	--	675		745714
19 Mayıs	Samsun	TR	41° 29' 38"	36° 04' 41"	3.0	--	15		751103
Alaçam	Samsun	TR	41° 36' 17"	35° 35' 55"	3.0	--	15		752259
Asarcık	Samsun	TR	41° 02' 40"	36° 14' 35"	3.0	--	810		750615
Kavak	Samsun	TR	41° 04' 34"	36° 02' 23"	3.0	--	600		743851
Salıpazarı	Samsun	TR	41° 04' 51"	36° 49' 33"	3.0	--	70		7700531
Ayvacık	Samsun	TR	40° 59' 20"	36° 37' 54"	3.0	--	110		751427
Ladik	Samsun	TR	40° 54' 40"	35° 53' 45"	3.0	--	950		741892
Yakakent	Samsun	TR	41° 37' 55"	35° 31' 15"	3.0	--	10		738085
Haliliye	Şanlıurfa	TR	37° 10' 00"	38° 48' 00"	3.0	--	520
Eyyübiye	Şanlıurfa	TR	37° 08' 00"	38° 47' 00"	3.0	--	510
Karaköprü	Şanlıurfa	TR	37° 12' 00"	38° 49' 00"	3.0	--	580		309653
Siverek	Şanlıurfa	TR	37° 45' 18"	39° 19' 06"	3.0	--	800		300614
Viranşehir	Şanlıurfa	TR	37° 14' 14"	39° 45' 56"	3.0	--	580		298033
Suruç	Şanlıurfa	TR	36° 58' 35"	38° 25' 25"	3.0	--	470		300075
Birecik	Şanlıurfa	TR	37° 01' 44"	37° 58' 40"	3.0	--	340		321062
Akçakale	Şanlıurfa	TR	36° 42' 41"	38° 56' 51"	3.0	--	360		324944
Ceylanpınar	Şanlıurfa	TR	36° 51' 12"	40° 02' 35"	3.0	--	390		318668
Harran	Şanlıurfa	TR	36° 51' 52"	39° 01' 53"	3.0	--	375		312531
Bozova	Şanlıurfa	TR	37° 21' 40"	38° 30' 44"	3.0	--	570		320581
Hilvan	Şanlıurfa	TR	37° 35' 12"	38° 57' 27"	3.0	--	610		312134
Halfeti	Şanlıurfa	TR	37° 14' 44"	37° 52' 14"	3.0	--	440		312862
Merkez	Uşak	TR	38° 40' 43"	29° 24' 20"	3.0	--	907
Banaz	Uşak	TR	38° 43' 53"	29° 44' 56"	3.0	--	915		322051
Eşme	Uşak	TR	38° 24' 04"	28° 58' 14"	3.0	--	820		315183
Sivaslı	Uşak	TR	38° 30' 11"	29° 41' 15"	3.0	--	1120		300616
Ulubey	Uşak	TR	38° 25' 14"	29° 17' 23"	3.0	--	710		298454
Karahallı	Uşak	TR	38° 21' 40"	29° 31' 45"	3.0	--	910		309821
Süleymanpaşa	Tekirdağ	TR	40° 58' 00"	27° 31' 00"	3.0	--	35
Çorlu	Tekirdağ	TR	41° 09' 35"	27° 48' 10"	3.0	--	180		748893
Çerkezköy	Tekirdağ	TR	41° 17' 11"	28° 00' 41"	3.0	--	130		749274
Kapaklı	Tekirdağ	TR	41° 19' 30"	27° 58' 30"	3.0	--	140		744687
Ergene	Tekirdağ	TR	41° 13' 00"	27° 49' 00"	3.0	--	160
Malkara	Tekirdağ	TR	40° 53' 35"	26° 54' 14"	3.0	--	230		741771
Saray	Tekirdağ	TR	41° 26' 40"	27° 55' 31"	3.0	--	140		740205
Hayrabolu	Tekirdağ	TR	41° 12' 40"	27° 06' 45"	3.0	--	65		745697
Şarköy	Tekirdağ	TR	40° 36' 54"	27° 06' 50"	3.0	--	10		740000
Muratlı	Tekirdağ	TR	41° 10' 32"	27° 30' 14"	3.0	--	70		741438
Marmaraereğlisi	Tekirdağ	TR	40° 58' 14"	27° 57' 15"	3.0	--	15		741725
Merkez	Zonguldak	TR	41° 27' 05"	31° 47' 35"	3.0	--	55
Ereğli	Zonguldak	TR	41° 17' 05"	31° 24' 53"	3.0	--	30		747471
Çaycuma	Zonguldak	TR	41° 25' 20"	32° 04' 52"	3.0	--	45		749508
Devrek	Zonguldak	TR	41° 13' 11"	31° 57' 14"	3.0	--	85		748167
Alaplı	Zonguldak	TR	41° 10' 25"	31° 23' 04"	3.0	--	15		752184
Kozlu	Zonguldak	TR	41° 26' 11"	31° 44' 52"	3.0	--	40		742437
Kilimli	Zonguldak	TR	41° 29' 03"	31° 50' 44"	3.0	--	25		743337
Gökçebey	Zonguldak	TR	41° 18' 15"	32° 08' 20"	3.0	--	55		746821
Cockburn Town		TC	 21° 26' 59"	-71° 09' 00"	-5.0	US	4.87		3576994
Diego Garcia		UM	-7° 19' 00"	 72° 24' 00"	4.0	--	0.00
Johnston Atoll		UM	 16° 43' 59"	-169° 31' 58"	-10.0	--	3.00
Midway Island		UM	 28° 11' 59"	-177° 22' 58"	-11.0	--	7.27
Pagan Island		UM	 18° 07' 27"	 145° 46' 06"	9.0	--	32.37
Rota Island		UM	 14° 10' 23"	 145° 14' 20"	9.0	--	181.72
Saipan Island		UM	 15° 07' 13"	 145° 43' 49"	10.0	--	70.13
Tinian Island		UM	 14° 59' 44"	 145° 36' 56"	9.0	--	76.04
Wake Island		UM	 19° 16' 54"	 166° 38' 11"	12.0	--	5.72
Aberdeen	Idaho	US	 42° 57' 00"	-112° 49' 47"	-7.0	US	1340.04		5583714
Aberdeen	Maryland	US	 39° 30' 42"	-76° 09' 42"	-5.0	US	25.19		4346913
Aberdeen	South Dakota	US	 45° 28' 01"	-98° 28' 58"	-6.0	US	396.98		5225857
Aberdeen	Washington	US	 47° 00' 00"	-123° 47' 59"	-8.0	US	20.94		5785243
Abilene	Kansas	US	 38° 53' 59"	-97° 12' 00"	-6.0	US	346.23		4267354
Abilene	Texas	US	 32° 27' 54"	-99° 42' 47"	-6.0	US	528.22		4669635
Ada	Minnesota	US	 47° 16' 58"	-96° 31' 58"	-6.0	US	273.43		5015844
Adak	Alaska	US	 51° 52' 46"	-176° 43' 48"	-9.0	US	1.37
Adams	Massachusetts	US	 42° 34' 58"	-73° 10' 01"	-5.0	US	436.14		4928733
Afton	Oklahoma	US	 36° 42' 00"	-94° 55' 58"	-6.0	US	239.38		4529143
Afton	Wyoming	US	 42° 42' 00"	-110° 52' 01"	-7.0	US	2452.24		5816861
Ahwahnee	California	US	 37° 15' 00"	-119° 25' 12"	-8.0	US	1873.93		5322652
Aiken	South Carolina	US	 33° 31' 58"	-81° 43' 01"	-5.0	US	154.62		4569067
Ainsworth	Nebraska	US	 42° 31' 58"	-99° 50' 59"	-6.0	US	767.84		5062769
Ajo	Arizona	US	 32° 19' 58"	-112° 55' 01"	-7.0	--	586.46		5550996
Akron	Ohio	US	 41° 04' 59"	-81° 30' 43"	-5.0	US	311.58		5145476
Alameda	California	US	 37° 45' 47"	-122° 14' 34"	-8.0	US	10.20		5322737
Alamo	Nevada	US	 37° 22' 01"	-115° 10' 01"	-8.0	US	1061.11		5499105
Alamogordo	New Mexico	US	 32° 53' 59"	-105° 57' 25"	-7.0	US	1324.36		5454627
Albany	Georgia	US	 31° 34' 29"	-84° 09' 29"	-5.0	US	62.57		4179320
Albany	New York	US	 42° 39' 01"	-73° 45' 01"	-5.0	US	4.06		5106834
Albany	Oregon	US	 44° 37' 59"	-123° 05' 52"	-8.0	US	64.70		5710756
Albion	Idaho	US	 42° 23' 59"	-113° 34' 11"	-7.0	US	1451.86
Albuquerque	New Mexico	US	 35° 05' 00"	-106° 39' 03"	-7.0	US	1510.34		5454711
Alcoa	Tennessee	US	 35° 45' 00"	-84° 00' 00"	-5.0	US	276.69		4602181
Alexander City	Alabama	US	 32° 55' 01"	-85° 55' 01"	-6.0	US	204.40		4829843
Alexandria	Louisiana	US	 31° 18' 06"	-92° 27' 11"	-6.0	US	23.40		4314550
Alexandria	Virginia	US	 38° 48' 11"	-77° 02' 59"	-5.0	US	12.36		4744091
Alhambra	California	US	 34° 08' 24"	-118° 06' 25"	-8.0	US	217.10		5323060
Allegheny Obs.	Pennsylvania	US	 40° 29' 00"	-80° 01' 14"	-5.0	US	359.84
Allentown	Pennsylvania	US	 40° 36' 10"	-75° 28' 05"	-5.0	US	104.02		5178127
Alliance	Nebraska	US	 42° 06' 00"	-102° 52' 58"	-7.0	US	1210.81		5693164
Alpharetta	Georgia	US	 34° 03' 39"	-84° 13' 19"	-5.0	US	351.94		4179574
Alpine	California	US	 32° 30' 13"	-116° 27' 03"	-8.0	US	992.48		5323401
Altoona	Pennsylvania	US	 40° 30' 55"	-78° 24' 02"	-5.0	US	360.41		5178195
Amarillo	Texas	US	 35° 12' 27"	-101° 50' 02"	-6.0	US	1117.37		5516233
Ambler	Alaska	US	 67° 04' 47"	-157° 50' 59"	-9.0	US	24.29
Amchitka	Alaska	US	 51° 22' 48"	 179° 15' 35"	-9.0	US	59.99
American Falls	Idaho	US	 42° 45' 00"	-112° 52' 58"	-7.0	US	1342.71		5583981
Ames	Iowa	US	 42° 01' 54"	-93° 37' 00"	-6.0	US	284.51		4846834
Amherst	Ohio	US	 41° 23' 51"	-82° 13' 10"	-5.0	US	211.64		5145695
Amherst Obs.	Massachusetts	US	 42° 23' 05"	-72° 20' 44"	-5.0	US	296.52
Anaconda	Montana	US	 46° 07' 41"	-112° 57' 10"	-7.0	US	1610.11		5637146
Anaheim	California	US	 33° 50' 06"	-117° 54' 46"	-8.0	US	46.50		5323810
Anchorage	Alaska	US	 61° 10' 00"	-149° 58' 58"	-9.0	US	30.93		5879400
Anderson	Indiana	US	 40° 10' 00"	-85° 41' 06"	-5.0	US	271.03		4917592
Anderson	South Carolina	US	 34° 30' 35"	-82° 39' 18"	-5.0	US	226.93		4569298
Ann Arbor	Michigan	US	 42° 16' 59"	-83° 44' 52"	-5.0	US	252.75		4984247
Annapolis	Maryland	US	 38° 58' 23"	-76° 29' 42"	-5.0	US	0.04		4347242
Annette Island	Alaska	US	 55° 02' 42"	-131° 33' 36"	-9.0	US	27.25
Anniston	Alabama	US	 33° 38' 59"	-85° 46' 58"	-6.0	US	310.08		4830198
Antlers	Oklahoma	US	 34° 13' 58"	-95° 37' 58"	-6.0	US	154.80		4529418
Appleton	Wisconsin	US	 44° 15' 42"	-88° 25' 12"	-6.0	US	244.36		5244080
Arcade-Arden	California	US	 38° 34' 59"	-121° 28' 58"	-8.0	US	7.11
Arches National Park (IDS)	Utah	US	 39° 13' 31"	-109° 59' 25"	-6.0	US	5000.00
Ardmore	Oklahoma	US	 34° 10' 01"	-97° 07' 58"	-6.0	US	271.24		4529469
Arecibo Obs.	Puerto Rico	US	 18° 20' 08"	-66° 45' 15"	-4.0	--	268.41
Argyle	Minnesota	US	 48° 21' 00"	-96° 47' 59"	-6.0	US	260.32
Arkadelphia	Arkansas	US	 34° 06' 00"	-93° 04' 58"	-6.0	US	54.96		4099647
Arlington	Massachusetts	US	 42° 24' 53"	-71° 09' 06"	-5.0	US	10.39		4929180
Arlington	Texas	US	 32° 44' 12"	-97° 06' 47"	-6.0	US	190.08		4671240
Arlington	Virginia	US	 38° 53' 59"	-77° 05' 59"	-5.0	US	73.55		4744709
Arlington Heights	Illinois	US	 42° 05' 17"	-87° 58' 48"	-6.0	US	212.47		4883555
Armour	South Dakota	US	 43° 17' 59"	-98° 20' 59"	-6.0	US	458.06		5226045
Arvada	Colorado	US	 39° 47' 59"	-105° 04' 40"	-7.0	US	1625.26		5412199
Ash Fork	Arizona	US	 35° 13' 01"	-112° 28' 58"	-7.0	--	1596.78
Asheville	North Carolina	US	 35° 35' 41"	-82° 33' 25"	-5.0	US	675.89		4453066
Ashland	Kansas	US	 37° 10' 58"	-99° 46' 01"	-6.0	US	602.64		4267710
Ashland	Kentucky	US	 38° 28' 36"	-82° 38' 22"	-5.0	US	170.10		4282757
Ashland	Maine	US	 46° 37' 01"	-68° 25' 58"	-5.0	US	176.05
Ashley	North Dakota	US	 46° 02' 59"	-99° 22' 58"	-6.0	US	616.57		5058135
Aspen	Colorado	US	 39° 15' 00"	-106° 55' 01"	-7.0	US	2699.84		5412230
Astoria	Oregon	US	 46° 10' 58"	-123° 50' 59"	-8.0	US	97.17		5711847
Athens	Georgia	US	 33° 57' 24"	-83° 22' 59"	-5.0	US	208.07		4180386
Athens	Tennessee	US	 35° 25' 58"	-84° 35' 59"	-5.0	US	273.19		4603284
Athens	Texas	US	 32° 20' 49"	-96° 25' 55"	-6.0	US	489.00
Atkinson	Nebraska	US	 42° 31' 58"	-98° 58' 01"	-6.0	US	646.24		5063286
Atlanta	Georgia	US	 33° 45' 10"	-84° 23' 36"	-5.0	US	311.77		4180439
Atlantic City	New Jersey	US	 39° 21' 32"	-74° 25' 53"	-5.0	US	5.12		4500546
Atmore	Alabama	US	 31° 01' 01"	-87° 31' 01"	-6.0	US	81.03		4830759
Attleboro	Massachusetts	US	 41° 57' 28"	-71° 17' 30"	-5.0	US	37.90		4929399
Auburn	Alabama	US	 32° 36' 24"	-85° 28' 59"	-6.0	US	214.75		4830796
Auburn	Maine	US	 44° 05' 48"	-70° 13' 41"	-5.0	US	57.71		4956976
Augusta	Arkansas	US	 35° 16' 01"	-91° 20' 59"	-6.0	US	64.56		4099952
Augusta	Georgia	US	 33° 28' 19"	-81° 58' 00"	-5.0	US	41.66		4180531
Augusta	Maine	US	 44° 18' 52"	-69° 46' 28"	-5.0	US	10.03		4957003
Aurora	Colorado	US	 39° 44' 24"	-104° 52' 04"	-7.0	US	1632.47		5412347
Aurora	Illinois	US	 41° 45' 18"	-88° 18' 47"	-6.0	US	200.67		4883817
Aurora	Minnesota	US	 47° 31' 01"	-92° 16' 58"	-6.0	US	440.82		5016877
Austin	Nevada	US	 39° 30' 00"	-117° 04' 58"	-8.0	US	1913.01
Austin	Texas	US	 30° 16' 09"	-97° 44' 36"	-6.0	US	155.51		4671654
Avon	Connecticut	US	 41° 40' 01"	-72° 49' 58"	-5.0	US	84.91
Aztec	New Mexico	US	 36° 40' 01"	-108° 00' 00"	-7.0	US	1701.96		5456049
Baker	Montana	US	 46° 21' 00"	-104° 12' 00"	-7.0	US	928.17		5638252
Bakersfield	California	US	 35° 22' 30"	-119° 01' 19"	-8.0	US	123.18		5325738
Baldwin Park	California	US	 34° 04' 12"	-117° 57' 28"	-8.0	US	107.22		5325866
Balmorhea SP (Toyahvale)	Texas	US	 31° 34' 50"	-104° 19' 07"	-6.0	US	3205.00
Baltimore	Maryland	US	 39° 17' 25"	-76° 36' 44"	-5.0	US	10.91		4347778
Bangor	Maine	US	 44° 48' 12"	-68° 46' 18"	-5.0	US	7.50		4957280
Bar Harbor	Maine	US	 44° 22' 01"	-68° 13' 01"	-5.0	US	86.67		4957320
Baraboo	Wisconsin	US	 43° 28' 58"	-89° 43' 58"	-6.0	US	303.39		5244638
Barnesville	Ohio	US	 40° 00' 11"	-81° 11' 30"	-5.0	US	391.50		4505786
Barre	Vermont	US	 44° 11' 53"	-72° 30' 06"	-5.0	US	183.97		5233500
Barron	Wisconsin	US	 45° 23' 59"	-91° 50' 59"	-6.0	US	341.66		5244738
Barrow	Alaska	US	 71° 19' 58"	-156° 00' 00"	-9.0	US	3.00		5880054
Barstow	California	US	 34° 52' 58"	-117° 02' 59"	-8.0	US	712.37		5326297
Bartlesville	Oklahoma	US	 36° 44' 41"	-95° 58' 36"	-6.0	US	217.17		4529987
Barton	Vermont	US	 44° 45' 00"	-72° 04' 58"	-5.0	US	517.83
Batesburg	South Carolina	US	 33° 52' 58"	-81° 34' 01"	-5.0	US	186.90		4570111
Baton Rouge	Louisiana	US	 30° 26' 57"	-91° 10' 59"	-6.0	US	14.89		4315588
Battle Creek	Michigan	US	 42° 18' 57"	-85° 10' 48"	-5.0	US	254.67		4985153
Bay City	Michigan	US	 43° 36' 03"	-83° 53' 15"	-5.0	US	180.06		4985180
Bay St. Louis	Mississippi	US	 30° 19' 01"	-89° 19' 58"	-6.0	US	6.29
Bayonne	New Jersey	US	 40° 40' 00"	-74° 07' 12"	-5.0	US	11.49		5095445
Baytown	Texas	US	 29° 43' 05"	-94° 58' 36"	-6.0	US	5.36		4672731
Beach	North Dakota	US	 46° 55' 01"	-104° 00' 00"	-7.0	US	842.20		5554419
Beatty	Nevada	US	 36° 58' 01"	-116° 47' 59"	-8.0	US	1334.97		5550561
Beaufort	South Carolina	US	 32° 25' 01"	-80° 40' 01"	-5.0	US	0.83		4570284
Beaumont	Texas	US	 30° 05' 20"	-94° 06' 09"	-6.0	US	6.12		4672989
Beaver	Utah	US	 38° 15' 00"	-112° 40' 01"	-7.0	US	1762.53		5534882
Beaverton	Oregon	US	 45° 29' 17"	-122° 48' 25"	-8.0	US	57.07		5713376
Beckley	West Virginia	US	 37° 46' 36"	-81° 11' 23"	-5.0	US	737.35		4798308
Belen	New Mexico	US	 34° 40' 01"	-106° 45' 00"	-7.0	US	1465.09		5456975
Belleville	Illinois	US	 38° 31' 01"	-89° 58' 58"	-6.0	US	161.09		4233813
Bellevue	Nebraska	US	 41° 08' 42"	-95° 53' 30"	-6.0	US	319.67		5063805
Bellevue	Washington	US	 47° 37' 00"	-122° 12' 00"	-8.0	US	47.14		5786882
Bellflower	California	US	 33° 53' 24"	-118° 08' 31"	-8.0	US	22.11		5327422
Bellingham	Washington	US	 48° 45' 01"	-122° 28' 37"	-8.0	US	23.02		5786899
Bellows Falls	Vermont	US	 43° 07' 59"	-72° 27' 00"	-5.0	US	98.06		5233738
